MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9;MU_10;MU_11;MU_12;MU_13;MU_14;MU_15
-0.0035416546994193557;0.001043089487078102;-0.0006480845030372933;0.004913409059379872;-0.0015605253030405442;0.0029521350884507995;0.0012915160805113755;-0.002163926878730341;0.00022242788069569685;-0.0008235986480171557;0.0034288286200759035;-0.007407955934612344;-0.0007385765479800005;-0.002558944776838026;-0.001394029461712377
-0.003638599673557234;0.0017281083387500622;-0.0004207391836687343;0.004458328992837197;-0.0020458014170562553;0.003757624991799919;-0.0001123141817509463;-0.003748927519714936;0.0018020591346440543;-0.0037444634514121394;-0.002835164683292163;-0.0017504638022270683;-0.0021341605913032208;-0.005623797443296711;-0.00940673771562351
-0.003579611113378644;0.002554725709709166;-0.00015210162940265025;0.0037654897073254485;-0.002694457756568574;0.00359208481716186;-0.0011347499287589114;-0.005917778893977096;0.0029346447728151983;-0.0075081460807012385;-0.009020445519732138;0.0032284290101347903;-0.004779320016919645;-0.005735607707593476;-0.006607596096602452
-0.003396650930579429;0.003454105358348626;0.00011643907578273751;0.0029049648631767583;-0.003426079070208154;0.002600272780538244;-0.0016424390954388676;-0.00728786905291825;0.004461129167576064;-0.00761441808657017;-0.012417202157523732;0.004119724539332109;-0.0051126393050342;-0.002237463253486155;0.0033362932586357475
-0.0031269833571185546;0.004297798921026129;0.000318969037332693;0.001966706374886751;-0.004174664156476273;0.0014345777445675613;-0.0014293829410856643;-0.007340463605447779;0.0066287348587031605;-0.0025742427804068234;-0.011833520101174588;0.0011413337459619873;-0.0023043590077605394;0.0031586149035049485;0.01189710026405441
-0.0028025850653760447;0.004937535240895034;0.00038095115545230883;0.001037816702013518;-0.0048924386697150705;0.0007966563459035354;-0.0004509700835515077;-0.006491535041064753;0.008430495262968452;0.004767940535615256;-0.00804290221602113;-0.0027207506750690238;0.0009231155958961943;0.00721845991117848;0.013188869704328204
-0.002444537404478683;0.005256104894787918;0.00024971047508821854;0.0001874657567010948;-0.005524058077605045;0.0011271164421817268;0.0009110892319292571;-0.0053366348636496;0.008265257899803575;0.009540667823051149;-0.0028489429244869494;-0.004837972911257768;0.0009345807340549591;0.0076568256569739404;0.008755982124579065
-0.0020655982566247545;0.005205563539610862;-8.005719766025979e-05;-0.000542984471135644;-0.0059838979465027115;0.0026815503130703986;0.0018992879392324925;-0.003995136935039307;0.005429171751626132;0.00876364593528439;0.0020800255509206985;-0.005065489486872381;-0.0032720144816929136;0.0049857440554689;0.005550233588149197
-0.0016787989861352217;0.0048201495972717695;-0.00056036152843501;-0.0011471275072583128;-0.006165777853830094;0.00571820171576058;0.0018146467933091673;-0.0022562167959559675;0.0011042562622324507;0.0036058995687397156;0.005658590681910944;-0.005081445712644388;-0.008841541706696638;0.0020963786935946907;0.009035503474564978
-0.001305401451919226;0.0042047240501913675;-0.00110407168811247;-0.0016543915730542155;-0.005987780661260706;0.010329643874409556;0.0005129611144565152;-0.00021718503359415413;-0.0021473846352782033;-0.0016852862708650596;0.007191721240807687;-0.006153669691924625;-0.01118574891270239;0.001963081315524606;0.017672329702649783
-0.0009754902195242079;0.0035050115424964078;-0.0016098143599310593;-0.0021185448922506397;-0.005448453212636813;0.015927810462593138;-0.0014688543884856986;0.001506321370039821;-0.002129944276529039;-0.003084062535605699;0.006196211408707244;-0.00777058515561759;-0.007640998257423696;0.005281141858944317;0.023772654366999737
-0.0007194960540263599;0.0028652706614727807;-0.0019868925936969727;-0.0025927867978331807;-0.004659361548742064;0.020992046913658566;-0.0032817606336321865;0.0023702980377490715;0.0013377450229985798;0.00032915202166887067;0.0026387707813964123;-0.008283993205396212;0.00031533659101947337;0.009804551695032868;0.020028337078570515
-0.0005558013353961419;0.0023817523421485833;-0.002172791408283677;-0.0031008749559004994;-0.0038265839661855323;0.023603639927048493;-0.004322480990977306;0.0026124268845926983;0.00620685794117022;0.005927360661486792;-0.0025837173646631848;-0.006739324015162848;0.0080673891008003;0.011996041170276453;0.006059363213908273
-0.00048311742144335496;0.0020681004323665634;-0.002140272975512055;-0.0036208784911257235;-0.0031796129838330346;0.022526299028976085;-0.004543151497066906;0.0031602665181219964;0.009636587470152232;0.009644982898932767;-0.007470870158432118;-0.004173975947959689;0.01131980659051629;0.009945055959417817;-0.010548562205513696
-0.00048336612634810184;0.0018513556131939813;-0.0018955994155206357;-0.00409247736993647;-0.002879325349750302;0.018006328496418658;-0.0043420262002135815;0.004721200460165363;0.009980520665308475;0.008977148566744078;-0.009551478267035843;-0.003144585159366347;0.00926254858952707;0.005230094209384231;-0.019487525398285778
-0.0005330481306914126;0.0016053894628078828;-0.001472636026747125;-0.004443200782699053;-0.002953125019089546;0.011671180828921114;-0.004210505864404306;0.006996343749466423;0.007778840860740263;0.0046897921148854145;-0.007272683822499976;-0.00559065788151963;0.004871889713326454;0.0018157737189677075;-0.015057310535338573
-0.0006143145685327128;0.0012067421825860442;-0.0009267767716688076;-0.00461696914709266;-0.0032882050834437313;0.00560323446672598;-0.0044131487223446775;0.008808545156513477;0.0050548215940189834;2.9370586540440693e-05;-0.001273613200989765;-0.01064908735535682;0.0021588880383183666;0.002567504866282698;-0.00017152120070764926
-0.0007167530640554457;0.0005817896910892019;-0.0003283794839442271;-0.0045889334219750486;-0.0036773921864965034;0.001204455291388987;-0.004852635691552757;0.008918628306955629;0.0036203699478414586;-0.0019518171367241253;0.005650053140760539;-0.014545646971675012;0.002790361916889109;0.00650522070214164;0.015558500431016547
-0.0008279749255365016;-0.0002810312206750699;0.0002468472085435456;-0.004363049537187775;-0.0038890691652318783;-0.0014425389019465066;-0.005141586276054463;0.00671732472831224;0.0038271733077024253;-0.000900244915634726;0.010223656483296442;-0.013204353148275;0.004956022069879593;0.00955315483500837;0.022094878550648324
-0.0009200244071732781;-0.0013550917778079685;0.0007306924415979712;-0.003962509881163479;-0.003734763756109554;-0.00332928656073431;-0.004849453647519065;0.0024078697158117883;0.0046658052078367325;0.0005004835156688743;0.01084907443816862;-0.005617889558750211;0.005234946066040828;0.008164123093189632;0.015377223950945517
-0.0009421624225359473;-0.002610622102493497;0.001075644395356485;-0.0034239218645099904;-0.0031178197162245354;-0.005585084942664257;-0.003825862533053678;-0.003072924198356081;0.00491489977661816;-0.0012794601243593445;0.008490595069916632;0.00502292710777058;0.0016350488383772117;0.002366972037570028;-0.00024251201386908997
-0.0008261340224360078;-0.004030387842588925;0.0012651104489223158;-0.0027934806179519558;-0.0020512834990917984;-0.00854304395912204;-0.0024047838720154015;-0.008183608303391859;0.004261825926478858;-0.007548394133736259;0.005638604582346115;0.013511442299302566;-0.004699147294390108;-0.00441172822603053;-0.01507799241011576
-0.0005017444926962095;-0.005593643845797167;0.001317976944014128;-0.0021152069154779557;-0.0006399587030253377;-0.011482756001675963;-0.0013022255876020687;-0.011150688482412009;0.003486592015479422;-0.015914346587551344;0.004386093391763129;0.016179468563119068;-0.010196831673028997;-0.008147642787363237;-0.020620272035182068
8.488024775830355e-05;-0.007242146205221786;0.0012851340443160628;-0.0014105981442658342;0.0009633025313382258;-0.013163260317293694;-0.0012072770259834186;-0.010735463325808929;0.0036364382224250186;-0.021743645019403478;0.005212613021786363;0.01291723399080225;-0.011239429205856933;-0.006987367508158817;-0.014918041548145525
0.000957164909094003;-0.008856101223537893;0.001237662773028848;-0.0006644087438920763;0.0026040021857240063;-0.012685460089420062;-0.0022976808454132423;-0.007027811864050135;0.00494122160979572;-0.02157118814381998;0.007131562111392047;0.0065133913234206265;-0.006574050048792194;-0.0020657880579736535;-0.003034000729109205
0.0021001673355504086;-0.010261350274707943;0.001250896031966685;0.0001678356887482737;0.004155726790132005;-0.010104140326274555;-0.0039951644834302575;-0.001630986938613616;0.006427905064756136;-0.015752301447253127;0.00865229229782692;0.0004332720371168807;0.0017329061815329347;0.0036479304873432345;0.007361952207688268
0.0034574095249978553;-0.011268096950666691;0.0013906610427094975;0.0011309254939869864;0.005532473958341967;-0.006491611620476372;-0.005156370424317584;0.003022788441539534;0.006611507079645846;-0.008152054153765149;0.008708704712016272;-0.003196717738847142;0.00947275261499558;0.007375106403259309;0.011469362179976324
0.0049311084490499795;-0.011721028488361285;0.0017035408750180852;0.0022361595860121695;0.006696494655506117;-0.0034905677641978734;-0.004645892565799932;0.0048486686174042575;0.004709609669880988;-0.0031638061474736395;0.007135145610033301;-0.004379269477122381;0.012928147832237743;0.008164231442073993;0.009740195229201713
0.006386556105355025;-0.011534729842649225;0.002206597582587127;0.003441605475237305;0.007667582174025099;-0.0025775604910431415;-0.001990231678706031;0.0030831672609422838;0.001344243020166087;-0.0026075350918803824;0.004613635145002675;-0.004624833906587022;0.011104125983391801;0.007150329723693715;0.0059750835053808335
0.007662830359227155;-0.01069993254993128;0.002873660841853638;0.004655158712108489;0.008521643685082046;-0.004342117638948429;0.0022771407731338937;-0.0014488096415304224;-0.0018751262678142473;-0.0049616082161864855;0.002142444662072731;-0.005359580142254029;0.005893646163328878;0.0062597928858372995;0.003409798518404089
0.008591379648858904;-0.009265338744213723;0.0036258748487575255;0.005755733466769656;0.009361782364832217;-0.008139626233967924;0.006806433533072175;-0.006810372904475676;-0.0035254204850910962;-0.0071495934619596035;0.00035203097668127923;-0.006514851478869214;0.0002617841345540735;0.006455888400084515;0.002282864730033042
0.009021169762012402;-0.007312791828625531;0.004339589132409904;0.006619743108753491;0.010262762242335867;-0.012365704031278762;0.010058670328291821;-0.01082409417410245;-0.003334066324296114;-0.007019207646500565;-0.0007712242240875627;-0.006578386942310069;-0.003826126181083055;0.007125140646220481;0.0006544186751799746
0.00884533986088914;-0.004943432367152774;0.004873682100866572;0.007141324784304157;0.011212481345113498;-0.015225672515148477;0.011012688061566276;-0.01190475414192845;-0.0022271494761527707;-0.004519898368710693;-0.0015333289999368868;-0.004153879124440847;-0.006109443084743994;0.007054952793495229;-0.0028004845696620994
0.008022144286878226;-0.002281363984877169;0.005101413975193017;0.007243353907697946;0.012081218965493596;-0.015515039616810928;0.009586643794119125;-0.009580145808154947;-0.0015298644329369605;-0.001071596688145249;-0.0020045076452293426;0.0004990786685755742;-0.0072445748285621895;0.005803616255834334;-0.006985984821559046
0.0065841294948330775;0.0005125921891340613;0.004929067735190704;0.006883908503886771;0.012637102248335;-0.01298317186614385;0.006620368996150635;-0.004619630856444383;-0.0019812939947127023;0.001883136114348227;-0.0019189051605183012;0.005475809732357072;-0.007637057865847147;0.004030522308963999;-0.009327662154950928
0.004633598386785883;0.0032325605501437016;0.0042981506850987275;0.006063812894158992;0.012604768267116366;-0.00825865916854725;0.0034987389052718036;0.0012263192092461313;-0.003260007336404168;0.0037978733659219848;-0.0010592750466220959;0.008674345145168424;-0.00700366756442052;0.002665425972898761;-0.008372830475421962
0.0023270014982491706;0.005638059995134408;0.003183066917456035;0.0048374422719117014;0.011746680821016918;-0.0025888962788540542;0.001589533569799478;0.00584036385720411;-0.00427873916277174;0.004852257407279714;0.0003481780051495508;0.009216438228657831;-0.0048908910649733016;0.0019829525200793364;-0.005363964425468942
-0.000146659602132739;0.007486286128957896;0.0015973400318615083;0.003325092496489584;0.009940564579035145;0.0024539192339930425;0.0016519640715761895;0.007555209467784818;-0.003959403503505413;0.005198399424674321;0.001650958166379829;0.007679091278116223;-0.0015253999984815628;0.0015235059413538465;-0.003282471595926861
-0.0025886547035713662;0.008578018789233954;-0.00038936947559772855;0.0017209410004118155;0.0072302694520974715;0.005349192362125612;0.0033797383988281022;0.005849458500175626;-0.0019210516877808353;0.004563135789056697;0.0021739530148692718;0.005241720857269733;0.0018480782866424155;0.0008325101694148752;-0.00438931589176246
-0.004811440789521948;0.008804009644986269;-0.0026333089841626646;0.00028464265998303387;0.003835187795444086;0.00512887433958778;0.005304749502361052;0.0015695070044646783;0.0013392310351183535;0.00266314754074261;0.0016478582136856326;0.00268514878798163;0.003530567333677204;0.00024270836613304604;-0.00852037459075583
-0.0066559325282921356;0.0081806165348218;-0.0049134100865651275;-0.0006990326012315466;0.00011328321325823956;0.001874963073818398;0.005281395503861489;-0.003449794014116536;0.004769552909702876;-3.412082871721993e-05;0.0003207207680949102;6.900904711421042e-05;0.0024580926128870083;0.000867821982646362;-0.013346943269703806
-0.00800423723688622;0.006866192935570079;-0.006955208736220477;-0.0009991572237614166;-0.003513384658273227;-0.0030618494046833417;0.0015730935688457656;-0.007159892512393021;0.007250306475430802;-0.0021423428039577678;-0.0012890492276793287;-0.002762378619089409;-0.001015553434993939;0.003550077690961223;-0.015970854252084107
-0.008787520748295453;0.005149859767119284;-0.00848215587277376;-0.0005375277084222868;-0.006646387820626662;-0.007407456808688184;-0.0058184040493361585;-0.008075967781970745;0.00793107087848916;-0.0021884066848235706;-0.0026951576033641743;-0.005413592648395688;-0.005176891898945213;0.0074543882156184234;-0.014528464025751529
-0.008989010020950566;0.0034065145552559305;-0.009278667662710594;0.0005373686393855618;-0.008980088511967785;-0.008925881343790645;-0.014332284542891522;-0.005729283533694891;0.006384495998230401;0.0001766379676386253;-0.0034350871519729983;-0.006762297077608928;-0.007664287767922097;0.009696639486469464;-0.009040605872575089
-0.008642592497745514;0.002022124539685858;-0.009239874560054293;0.0018485469970764069;-0.010329276077042758;-0.006593175540584492;-0.019381870567614173;-0.0006902714910457147;0.0027014113304643372;0.003615268866385854;-0.002798864006704302;-0.005708235463480585;-0.006357912572808039;0.0069677795149870134;-0.0013296676222319015
-0.007828428534760321;0.0013085066918696311;-0.008387506979790656;0.0028782397983882642;-0.010615177096246271;-0.0012449696792826372;-0.01655431107265107;0.005736442392703384;-0.0024708234643674156;0.005647616486620424;0.00012144673633311367;-0.0021615132947170827;-0.0003227877757996611;-0.001540164078568502;0.00596001911943084
-0.006667531595035809;0.0014361434343912304;-0.006846004190089745;0.003118182883860092;-0.009832203614503383;0.004833537420094407;-0.0046108367011747425;0.011984460099640009;-0.008082682344759414;0.0039915569914256484;0.005601682857392498;0.002805370877323846;0.009196713348273973;-0.012209218452130053;0.010768218083870082
-0.005315639005340286;0.002409301799310068;-0.004787390240214099;0.002225970653751868;-0.008024665042763309;0.009181853665455299;0.012700777843069094;0.016740013949728995;-0.013040491316805021;-0.0019267097152985218;0.012186451294410518;0.007804508627041799;0.018387572219395;-0.018247456879778388;0.012506827580359413
-0.00395319108344116;0.004091208568089273;-0.002363983890593599;0.00013187947616379023;-0.005290811644270629;0.010435051800987293;0.02781367969822142;0.019340115885555606;-0.01652395581462792;-0.010029571103455724;0.01662330099320116;0.011969216949359604;0.022183203807388308;-0.014040176513066846;0.011817368094249152
-0.002766251984451742;0.006264882864416619;0.00034192699076738577;-0.0029350910916451723;-0.0018115641994949237;0.00872404543774701;0.03327823850297882;0.01984664433633114;-0.018016966446895398;-0.016070558476460526;0.015564256421607546;0.014911467877557741;0.017322495949946535;0.0002765765646028483;0.009520950732864101
-0.001915981527944599;0.00869670218502793;0.003318833860169373;-0.006499920217210835;0.0021159890371969907;0.005081445442788569;0.02599406988113853;0.018767642672544802;-0.017151364947120697;-0.015933271750960824;0.008123065814311166;0.01619419703470316;0.00525511707927378;0.017681146477719567;0.005634414382555775
-0.0015009102929126627;0.011168337560077384;0.006565026745613426;-0.009939948452146668;0.006071950068010457;0.0005400556381066939;0.009000121933804802;0.016727000977225227;-0.013770325179337755;-0.008698372715173914;-0.0027284646712232947;0.015334059670787825;-0.007673878143342174;0.027854628935956804;-0.0007191790120825405
-0.0015224664006854148;0.013466294549900908;0.009997162546917609;-0.012584455883296711;0.009564153736706823;-0.004301364003654957;-0.010074256171134338;0.014405822491706312;-0.008409938826142984;0.0019134414287006333;-0.011347611004971857;0.012511448632228023;-0.013679313511268451;0.0232729698862438;-0.010112833837975867
-0.001866810776508037;0.015354063991459988;0.013391486555365602;-0.013795589318594153;0.012137214661744793;-0.009092573793603228;-0.022791775163267015;0.012652299413130662;-0.002718493218814763;0.009563477233001662;-0.012754370620053882;0.009064640693583762;-0.008721413625045525;0.00405947356842626;-0.020993396682998676
-0.0023141675126105406;0.016571428217813763;0.016406963510842684;-0.013054868692959163;0.013493165908547098;-0.013348437053962952;-0.023887204820032083;0.012301877284866208;0.0010214150071248054;0.009901078414854474;-0.005962212832236887;0.006899632461556152;0.0043513387535174;-0.02121094809576555;-0.02907506181238902
-0.0025791385981912313;0.016888802322193534;0.018686172927009435;-0.01009238004214364;0.01355180001572405;-0.016310519550335006;-0.013496001009012949;0.013513787703871962;0.001381432821178749;0.004263067345391656;0.005111828359854814;0.007035678769339762;0.017537789813460318;-0.03962862353211741;-0.029364517702802406
-0.0023728648639013486;0.01619795318742103;0.019976018670371343;-0.005046959383014599;0.01240968874707554;-0.017156571288810762;0.003279895117349664;0.01510493879525577;-0.0008661119472670931;-0.0007807299149859509;0.01395691778500499;0.008501674682657095;0.023369111486020874;-0.04134242562897608;-0.019780174958154966
-0.0014681293533091945;0.014578660070752847;0.020193202470056452;0.0014271892269241758;0.010227058606882377;-0.015379435147444834;0.01886029418447302;0.014644122610190956;-0.0029953752971285867;0.0018809302281028088;0.015363894272514576;0.008791820674180483;0.020085111279885097;-0.02591667774525285;-0.0033435496840590337
0.000250651280131059;0.012285029881480215;0.019392537278495905;0.008212521529057446;0.0071293403013741805;-0.011112776039173789;0.02633723977824821;0.009578918504943173;-0.0023112861917531894;0.014265614520908899;0.008171254011778994;0.005860756815010161;0.012259425293189193;-0.002964617499409911;0.013073271264927279
0.0027614301756955506;0.009649233685873396;0.017661472070664187;0.013978072510099342;0.0032082955237777507;-0.005265058537469083;0.0222024875340442;-0.0011025673827979021;0.001731700447035828;0.030957910576841993;-0.004660953518151081;6.347381692070234e-05;0.006807782247321327;0.014003817500037517;0.022499771956596373
0.005901915636367594;0.006957402788047399;0.015016857668882026;0.017554891181499443;-0.001364284569341018;0.0006195303043872585;0.007960706645839604;-0.015624345648775193;0.007195607899038864;0.042159972314994715;-0.018067511116541275;-0.0057850204388335165;0.00775557077767364;0.016382064914781495;0.021454368162613126
0.009384435072086169;0.004364618613567906;0.011380610930183757;0.018282662277896836;-0.006196632336132791;0.004806240811872276;-0.01013200254990978;-0.029539866263306767;0.011356972512944818;0.04027597088151661;-0.02736137774930795;-0.008394356210957988;0.01347028141342757;0.005573237350910857;0.011369718366674606
0.012822271574718406;0.001883082614148241;0.006659094823217887;0.016180752521657574;-0.010641323275525041;0.006033129698860572;-0.02370520242919529;-0.0376193443243138;0.012710554665265663;0.025256133758455816;-0.029913986509299932;-0.0063568188730451294;0.018046881090544024;-0.00911519312818082;-0.0025522690221912625
0.015765548366834487;-0.0005675401005404968;0.0008838075530080841;0.011894189232636555;-0.013930787533051301;0.004143426506766638;-0.026453464002172942;-0.036716488391342256;0.011486476882871924;0.004751314871130701;-0.02561916505883834;-0.0010950860401494685;0.01577856591769773;-0.017738629229419645;-0.014215983954853607
0.01774884726035967;-0.003086789316455718;-0.005666361940300562;0.006476137002104513;-0.015428397866171567;0.00033498102271824345;-0.01749345746392416;-0.027712573266438285;0.008694383750283878;-0.010803859109235803;-0.016412432713750525;0.004050774550413432;0.005535140206746764;-0.016331726926365638;-0.019624165973569637
0.01835175784008368;-0.005736029109032234;-0.01242865509387032;0.0011111070613485422;-0.014866181480281064;-0.003253419502939058;-0.0016560350870404965;-0.01498433443689322;0.005132966325008204;-0.014464007104334353;-0.005413835588187392;0.005818351361762025;-0.0081132849189886;-0.00818592770743387;-0.018332614075290802
0.017266277211691376;-0.008513847608527242;-0.018627506540398218;-0.0031427252515031433;-0.012463735356578012;-0.0045672776262903015;0.013420174655549498;-0.003771420472757381;0.001314135158731666;-0.0063171655631070805;0.003934257727314266;0.0028858619654922655;-0.017823038929681602;8.739183696849769e-05;-0.012765637010701119
0.014357297939968244;-0.0113563861239282;-0.023426788824057094;-0.005551567956569343;-0.008896447160653213;-0.002766135048206305;0.02135316754277055;0.0025410388938716558;-0.002157002967963236;0.007459927153561959;0.008781657003132638;-0.00344254973899352;-0.018389609476912722;0.0036322449291347455;-0.006271540842955417
0.009702731843849143;-0.014144832479413894;-0.0261074970254717;-0.005824871013929592;-0.005139074077518774;0.0012555520235166887;0.019807729229152287;0.0035212038959932094;-0.004600103823456688;0.0188211175247087;0.007889632004111219;-0.0100908044254314;-0.010301335104009306;0.0017056791152881678;-0.0014060218094238998
0.00360722545547226;-0.01670957042839278;-0.0262134914625874;-0.004147304788202011;-0.0022343461161659565;0.00536614991312466;0.01083819395407475;0.0010742833114970214;-0.00567079814959877;0.022324257970875238;0.0023286720262204095;-0.013977356824260902;0.0005029299168918205;-0.0032872328157237812;0.0007195494107618735
-0.00341233849377547;-0.018833932754919187;-0.023631470436407793;-0.001124601096765314;-0.0010431810120804695;0.0074603304166804135;-0.0008150171030287718;-0.0019468730859100757;-0.005530663986217907;0.017263432077645052;-0.004802750214785373;-0.0135162811430823;0.00661893406921973;-0.00806708392698072;0.00021278519185866977
-0.010673139997497123;-0.020267837805035806;-0.018604274764229135;0.0023501804519317298;-0.0020335375762181446;0.006696677031049662;-0.010212196243867998;-0.003113150933330274;-0.004584602062177604;0.006949241893242709;-0.009822142319244123;-0.009079159877618708;0.004214243490211131;-0.01009878716938527;-0.002058060496474046
-0.01740620055705172;-0.02075859085083713;-0.011697755797342592;0.005292762829792041;-0.005151191184710292;0.003935480369987428;-0.014261491297033026;-0.001423575758585305;-0.003243102824802041;-0.003588320569524933;-0.010451310403051006;-0.002537343483654423;-0.004432242579359992;-0.008234308134068048;-0.004740009140938329
-0.022860149691483207;-0.020097088648578336;-0.003740645255639064;0.006850944191856026;-0.009789008925057224;0.001162237772486526;-0.012626538254500743;0.0023714682918847367;-0.0019891147351807138;-0.00996043873347517;-0.007204928432986937;0.0035326381362585793;-0.012621439036757285;-0.0030191956961217532;-0.006189939527338287
-0.02640774569509063;-0.018169466677947672;0.004257165587184522;0.006505037320267725;-0.014853559018080375;0.0003123873055523006;-0.007352128723697802;0.006398259152436887;-0.0013783377374515869;-0.01007224519329118;-0.00316831275413233;0.006635479860393069;-0.013801724898723484;0.0032204312347274082;-0.004997545142064002
-0.02763298626510533;-0.015000940279665701;0.011212941554025208;0.004194726447035714;-0.018933894684369693;0.0021658322978824252;-0.0015443874123106155;0.008911794320892659;-0.0015943200617187672;-0.004839949350503468;-0.0020636812593225412;0.005161035282529476;-0.005816061248765961;0.00713065409190894;-0.0009253658458381057
-0.026386089042449073;-0.010780221583291609;0.016108469696337516;0.0003367787309356441;-0.020584581122707238;0.005843697862768262;0.0021845137680079423;0.009203736293686983;-0.001959408683768804;0.0022249582067334355;-0.005752292500825038;-0.0008075838092052554;0.00779453556098718;0.006118726672241221;0.00442229191494587
-0.022803044547312783;-0.005857055962607381;0.01814533129046588;-0.004274733987067846;-0.01870196159197721;0.009165250137518052;0.002729685854074186;0.007504131911621359;-0.0012275802010857917;0.006648135230414585;-0.012896177895915305;-0.009051990814268922;0.019933426209462198;0.0001574934160378489;0.00818908822368574
-0.017289116651315158;-0.0007102397368651875;0.016890432736751025;-0.008661194166016163;-0.012897796415702486;0.009798681817748012;0.0005576392539822281;0.004334605224882268;0.0012495420695848825;0.005324699705964774;-0.019742142398814503;-0.01574607819777811;0.023991410007759024;-0.007916091538520421;0.00822735301791357
-0.010465639524430833;0.004110902934412809;0.012374977070043194;-0.011892951885452181;-0.0037206285202906445;0.006700189622651143;-0.00298693686961641;0.0003076781472711057;0.004512686414886611;-0.0015911012589429833;-0.0224371911105925;-0.017274552248201215;0.01740004116151138;-0.014123326370311065;0.005069760058296856
-0.0030841630659616723;0.008062832456977352;0.005115641215464843;-0.01330076643462892;0.007390713364378014;0.0009653627104280426;-0.006534473331098532;-0.0034825486739619746;0.006278326196642755;-0.010362532441589157;-0.019248489991909895;-0.012704902936415048;0.0028992932867143583;-0.01586408292986967;0.001995604303995335
0.004078657199269565;0.010690111260990459;-0.00395419811429942;-0.012613724256903306;0.018425423007278664;-0.004618897082608768;-0.009178697094241083;-0.005446398144204785;0.0045300266670786175;-0.015351767369028702;-0.01131093687754718;-0.005152488807784704;-0.012874663079106613;-0.013210915172240219;0.002588164645389912
0.010325432155486234;0.011701458410650269;-0.013631259591243207;-0.00999915760545527;0.02728345904732125;-0.007199118381221123;-0.010499013979362072;-0.004532389984240832;-0.0007695240675793379;-0.01215517446861672;-0.0016771846764714069;-0.00032019793171862677;-0.02263393521462969;-0.008090116924051914;0.007528829886555354
0.015122696753353801;0.011024685626079939;-0.022634368038614204;-0.006009350469677631;0.03226534832852185;-0.005628556704172272;-0.01036587782680813;-0.0014958631716524336;-0.0072197753581703895;-0.000606404077384669;0.006464683053326149;-0.0025102213125112616;-0.022026288937480744;-0.0025269612856397613;0.01353924241530145
0.018153163574574603;0.008821851652476814;-0.02979752261172736;-0.001459375173434086;0.03242837540859399;-0.0011915158888440333;-0.00879095558433929;0.0010814306005950726;-0.011276065120236142;0.014432770719057146;0.011217153403343763;-0.01098166572834436;-0.011874407837540018;0.002217506062850866;0.015839871513285204
0.019330434000532484;0.005451189005420352;-0.034223961256920545;0.002733537893760453;0.027730383753671956;0.0031840091266200623;-0.005907163926899663;0.0003580890243771462;-0.010546287446628857;0.025575034161401035;0.012378507291795562;-0.01986173550364084;0.0022945306833797156;0.005335096161283024;0.01229211162006294
0.018778754249221874;0.0013823814224344093;-0.03538007610126728;0.0057200309377272085;0.01896139528138928;0.00466722521617929;-0.002035353867722776;-0.004851834606718965;-0.005517863819612201;0.02741772089006059;0.011003643861403064;-0.022036813778723425;0.013461877485397677;0.006267435549247496;0.0055479708018836985
0.01678705734246635;-0.002903795934647622;-0.03313017887159123;0.006869378131884911;0.00752557747807324;0.0021458382588560115;0.00225221678264431;-0.013256592002203334;0.0006194383988499864;0.01995740691986778;0.008677289168448017;-0.01407866650632569;0.01714544563450993;0.005255013116243407;0.0011117803461740926
0.013749091826599436;-0.0069903724141401865;-0.027725692168464162;0.005873037810371282;-0.004841498582335331;-0.003108660984537151;0.006158157620654338;-0.02172267313977662;0.004031233111485901;0.008388997402879657;0.00678331418857897;0.0015261184000329464;0.013426845740612198;0.0035574699120521336;0.0029638351850075047
0.01009994634053836;-0.010547056036359683;-0.019762534592709092;0.0027835204906715137;-0.01634954482365291;-0.007990419140457922;0.008792775973174712;-0.026780544757078004;0.0026640914550866346;-0.000593867107575836;0.005841779379960778;0.01827914085780835;0.005677691828090352;0.002361483950040724;0.010601624175548862
0.006257728790289774;-0.013306904632944825;-0.010114240513046028;-0.002007719129611178;-0.025384683478576264;-0.009091076939838013;0.009361886858126126;-0.026215065453365938;-0.002685644022655362;-0.0033186106666262634;0.005282036635388582;0.029927201060706524;-0.0024917652986123184;0.001414367238403952;0.01972824515839107
0.002578872856489122;-0.015031841811668445;0.00015691369049925877;-0.007832401180522443;-0.030688466753262585;-0.004574269463862822;0.007383457241716251;-0.020068680944886248;-0.009108393721895506;-0.0012248087013386445;0.0040772904588797345;0.03376181501122249;-0.009242749813888628;-0.0007570664723353903;0.02528293064888646
-0.0006666315848739323;-0.015505408927881865;0.00990966120535022;-0.01382831714842646;-0.03150226060211859;0.0045753222319893545;0.002939356458338834;-0.010582931973325563;-0.013213092232234538;0.000857028453048716;0.0018548945124603868;0.030920324042534697;-0.014231187227289083;-0.0050624523504199295;0.024021254346843674
-0.0032994772975262925;-0.014565432758031785;0.018052477963920777;-0.019040274824929166;-0.027693841876913025;0.014781991659262254;-0.0031291221315417604;-0.00114157015185345;-0.012589491830757518;-0.0013630912193728772;-0.0006539609327892768;0.024447364781594483;-0.017311311540795963;-0.010518519451161121;0.015491621147858754
